Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2021-01100,2021-03-24,2021-03-29,Standard Class,CUS-7543,Consumer,West,Washington,Technology,Copiers,695.94,5,0.3,-13.64
ORD-2022-02582,2021-03-24,2021-03-28,Standard Class,CUS-3060,Consumer,West,Nevada,Technology,Accessories,550.25,1,0.2,5.94
ORD-2023-02923,2021-03-24,2021-03-29,Standard Class,CUS-9777,Consumer,Central,Missouri,Technology,Monitors,488.8,1,0.0,122.51
ORD-2022-01797,2021-03-25,2021-03-28,First Class,CUS-1113,Home Office,East,Virginia,Furniture,Tables,217.15,2,0.3,-99.18
ORD-2022-02178,2021-03-25,2021-03-31,Standard Class,CUS-7923,Consumer,West,Oregon,Technology,Laptops,204.6,8,0.1,49.45
ORD-2022-01613,2021-03-25,2021-03-29,First Class,CUS-9879,Home Office,East,Virginia,Office Supplies,Paper,76.96,5,0.0,11.42
ORD-2024-04046,2021-03-25,2021-03-31,Second Class,CUS-6575,Home Office,West,Arizona,Office Supplies,Binders,78.92,8,0.2,-6.25
ORD-2023-02810,2021-03-26,2021-03-28,First Class,CUS-9450,Corporate,West,California,Technology,Laptops,949.13,8,0.0,294.79
ORD-2023-03598,2021-03-26,2021-03-30,Second Class,CUS-6391,Corporate,South,Alabama,Technology,Copiers,352.11,3,0.0,74.82
ORD-2024-04106,2021-03-26,2021-03-28,Standard Class,CUS-4189,Corporate,Central,Ohio,Furniture,Bookcases,64.24,8,0.2,-19.23
ORD-2023-03339,2021-03-26,2021-04-02,First Class,CUS-7566,Home Office,East,Virginia,Technology,Laptops,256.85,6,0.2,-5.58
ORD-2021-01069,2021-03-27,2021-04-03,Standard Class,CUS-9578,Corporate,East,New York,Furniture,Bookcases,427.32,4,0.1,-11.23
ORD-2021-00554,2021-03-27,2021-04-01,Standard Class,CUS-4414,Consumer,West,California,Furniture,Storage,127.48,2,0.4,-79.65
ORD-2024-04295,2021-03-27,2021-04-02,Second Class,CUS-6809,Home Office,East,New Jersey,Furniture,Storage,434.7,2,0.0,50.27
ORD-2021-00587,2021-03-27,2021-03-30,Second Class,CUS-4722,Corporate,East,Pennsylvania,Furniture,Chairs,280.08,6,0.0,44.01
ORD-2021-00571,2021-03-27,2021-04-02,Standard Class,CUS-2519,Consumer,South,South Carolina,Furniture,Furnishings,444.89,3,0.0,56.87
ORD-2024-04507,2021-03-27,2021-03-29,Second Class,CUS-2531,Corporate,West,Nevada,Office Supplies,Binders,84.24,3,0.1,3.51
ORD-2024-04156,2021-03-28,2021-03-31,Standard Class,CUS-4813,Consumer,South,Alabama,Office Supplies,Fasteners,101.91,9,0.0,15.99
ORD-2021-00211,2021-03-28,2021-03-30,First Class,CUS-8814,Corporate,Central,Michigan,Office Supplies,Fasteners,30.47,5,0.0,3.69
ORD-2022-01351,2021-03-28,2021-04-01,First Class,CUS-1331,Home Office,South,Tennessee,Furniture,Storage,458.19,1,0.0,47.07
ORD-2024-04178,2021-03-28,2021-03-31,Second Class,CUS-4316,Consumer,Central,Missouri,Technology,Phones,288.91,1,0.4,-51.1
ORD-2023-03389,2021-03-28,2021-03-30,Standard Class,CUS-1965,Consumer,West,California,Furniture,Furnishings,390.45,3,0.0,58.19
ORD-2024-04536,2021-04-01,2021-04-08,Standard Class,CUS-8407,Consumer,Central,Missouri,Technology,Copiers,621.56,5,0.0,168.8
ORD-2022-02330,2021-04-01,2021-04-07,First Class,CUS-3245,Consumer,Central,Missouri,Office Supplies,Labels,33.68,5,0.1,0.6
ORD-2024-04288,2021-04-02,2021-04-05,Standard Class,CUS-4147,Consumer,South,Tennessee,Technology,Accessories,278.21,1,0.2,-15.41
ORD-2023-03322,2021-04-02,2021-04-08,Standard Class,CUS-2593,Home Office,Central,Indiana,Office Supplies,Art,151.42,4,0.0,24.08
ORD-2024-03917,2021-04-02,2021-04-08,Standard Class,CUS-7528,Consumer,East,Pennsylvania,Office Supplies,Supplies,34.29,2,0.3,-5.4
ORD-2021-00205,2021-04-03,2021-04-08,Standard Class,CUS-7563,Corporate,West,Arizona,Office Supplies,Art,184.92,2,0.1,11.97
ORD-2021-00028,2021-04-04,2021-04-09,Standard Class,CUS-1614,Corporate,West,Washington,Office Supplies,Fasteners,329.74,6,0.0,70.59
ORD-2024-04762,2021-04-04,2021-04-09,Standard Class,CUS-1992,Home Office,South,Louisiana,Office Supplies,Paper,24.71,2,0.1,-0.25
ORD-2021-00855,2021-04-05,2021-04-09,Standard Class,CUS-9373,Corporate,East,Massachusetts,Technology,Accessories,182.52,6,0.0,54.56
ORD-2024-04976,2021-04-05,2021-04-11,First Class,CUS-2725,Consumer,East,Virginia,Furniture,Tables,119.24,8,0.0,9.09
ORD-2022-01959,2021-04-05,2021-04-12,Standard Class,CUS-2394,Corporate,Central,Ohio,Technology,Copiers,435.0,6,0.0,95.47
ORD-2021-00137,2021-04-06,2021-04-12,Same Day,CUS-8798,Home Office,East,North Carolina,Technology,Phones,261.08,2,0.0,82.07
ORD-2024-04043,2021-04-06,2021-04-11,Standard Class,CUS-5091,Consumer,South,Georgia,Furniture,Storage,361.14,3,0.2,-137.83
ORD-2022-02063,2021-04-07,2021-04-11,Standard Class,CUS-4378,Corporate,West,Oregon,Office Supplies,Labels,56.63,4,0.2,-1.01
ORD-2023-03254,2021-04-07,2021-04-10,Same Day,CUS-6102,Corporate,West,Nevada,Technology,Copiers,539.85,3,0.2,60.32
ORD-2023-03387,2021-04-07,2021-04-13,Second Class,CUS-5875,Consumer,South,Georgia,Furniture,Tables,545.66,4,0.0,44.06
ORD-2024-04843,2021-04-08,2021-04-14,Standard Class,CUS-5981,Corporate,East,Massachusetts,Technology,Laptops,523.62,3,0.0,105.84
ORD-2023-03274,2021-04-08,2021-04-14,Standard Class,CUS-2630,Consumer,Central,Illinois,Office Supplies,Labels,60.83,9,0.3,-12.88
ORD-2023-03355,2021-04-08,2021-04-15,Standard Class,CUS-9042,Corporate,East,Pennsylvania,Technology,Printers,291.17,8,0.1,32.7
ORD-2023-02906,2021-04-08,2021-04-15,Standard Class,CUS-8927,Corporate,South,Alabama,Office Supplies,Envelopes,99.37,7,0.3,-20.98
ORD-2023-03851,2021-04-08,2021-04-13,Second Class,CUS-6935,Consumer,West,Colorado,Furniture,Furnishings,195.74,7,0.3,-73.66
ORD-2024-04760,2021-04-09,2021-04-13,Standard Class,CUS-5575,Consumer,East,New York,Technology,Copiers,296.5,6,0.2,21.13
ORD-2021-00215,2021-04-09,2021-04-13,Standard Class,CUS-6756,Corporate,Central,Illinois,Technology,Accessories,261.34,8,0.0,47.32
ORD-2023-03801,2021-04-09,2021-04-16,Standard Class,CUS-5022,Home Office,West,Oregon,Technology,Printers,368.81,6,0.2,22.54
ORD-2023-03620,2021-04-09,2021-04-14,First Class,CUS-1478,Consumer,Central,Michigan,Office Supplies,Fasteners,137.31,4,0.0,24.04
ORD-2023-03683,2021-04-10,2021-04-17,Standard Class,CUS-1040,Consumer,East,Pennsylvania,Office Supplies,Art,38.78,6,0.1,1.54
ORD-2023-03610,2021-04-11,2021-04-13,Second Class,CUS-8699,Corporate,Central,Indiana,Technology,Laptops,123.75,2,0.0,30.32
ORD-2022-01784,2021-04-11,2021-04-18,Standard Class,CUS-6205,Consumer,West,California,Office Supplies,Art,39.17,6,0.0,5.15
ORD-2023-02710,2021-04-12,2021-04-19,First Class,CUS-7264,Consumer,South,Florida,Furniture,Furnishings,567.37,2,0.0,39.03
ORD-2024-03968,2021-04-12,2021-04-19,Standard Class,CUS-9848,Home Office,East,Pennsylvania,Technology,Printers,375.14,1,0.0,104.16
ORD-2023-03319,2021-04-13,2021-04-15,First Class,CUS-8537,Consumer,East,New York,Office Supplies,Binders,53.24,2,0.0,9.62
ORD-2022-02429,2021-04-14,2021-04-20,Standard Class,CUS-3853,Corporate,Central,Michigan,Furniture,Tables,140.35,2,0.0,8.5
ORD-2023-03455,2021-04-14,2021-04-20,Standard Class,CUS-3336,Corporate,South,South Carolina,Technology,Phones,349.93,5,0.1,8.76
ORD-2021-00197,2021-04-14,2021-04-21,Second Class,CUS-3136,Corporate,South,Georgia,Furniture,Furnishings,362.99,7,0.1,-19.43
ORD-2021-00007,2021-04-14,2021-04-17,Same Day,CUS-4252,Corporate,South,Tennessee,Furniture,Bookcases,496.85,8,0.1,-62.83
ORD-2023-03777,2021-04-15,2021-04-22,Standard Class,CUS-3505,Home Office,West,Washington,Technology,Copiers,566.87,9,0.2,51.37
ORD-2024-03912,2021-04-15,2021-04-17,Standard Class,CUS-4734,Consumer,South,Tennessee,Technology,Copiers,398.2,1,0.0,82.37
ORD-2021-00840,2021-04-15,2021-04-22,Second Class,CUS-4362,Consumer,West,Nevada,Technology,Monitors,78.21,3,0.0,24.4
ORD-2024-04451,2021-04-15,2021-04-20,Second Class,CUS-5165,Corporate,South,Georgia,Technology,Laptops,213.61,8,0.0,56.99
ORD-2022-02080,2021-04-15,2021-04-22,Standard Class,CUS-4757,Home Office,East,North Carolina,Technology,Phones,416.82,7,0.0,112.77
ORD-2022-02453,2021-04-16,2021-04-18,Second Class,CUS-4691,Consumer,South,Florida,Technology,Phones,153.13,5,0.1,19.67
ORD-2021-00455,2021-04-17,2021-04-21,Standard Class,CUS-4368,Home Office,West,Arizona,Technology,Monitors,263.68,7,0.0,80.36
ORD-2023-02704,2021-04-17,2021-04-19,First Class,CUS-3717,Corporate,Central,Texas,Office Supplies,Labels,108.08,2,0.0,12.22
ORD-2021-00348,2021-04-18,2021-04-22,Second Class,CUS-7331,Consumer,Central,Texas,Office Supplies,Envelopes,55.1,6,0.0,7.42
ORD-2022-01690,2021-04-18,2021-04-22,Second Class,CUS-5573,Corporate,South,Tennessee,Furniture,Tables,180.38,2,0.2,-55.75
ORD-2024-04179,2021-04-19,2021-04-23,Second Class,CUS-1735,Consumer,South,Georgia,Office Supplies,Envelopes,592.54,6,0.2,-57.99
ORD-2022-02089,2021-04-19,2021-04-23,Standard Class,CUS-4315,Consumer,East,Pennsylvania,Office Supplies,Fasteners,73.7,8,0.2,-3.88
ORD-2023-02637,2021-04-19,2021-04-25,Standard Class,CUS-7011,Corporate,West,Washington,Office Supplies,Labels,43.85,2,0.1,1.63
ORD-2022-02253,2021-04-19,2021-04-24,First Class,CUS-4874,Consumer,Central,Missouri,Furniture,Tables,753.26,3,0.1,-65.15
ORD-2021-01227,2021-04-20,2021-04-22,Standard Class,CUS-9671,Consumer,East,Massachusetts,Office Supplies,Labels,106.85,4,0.0,17.94
ORD-2021-01280,2021-04-20,2021-04-27,Second Class,CUS-9903,Consumer,East,Pennsylvania,Furniture,Chairs,280.25,1,0.0,20.88
ORD-2021-00942,2021-04-20,2021-04-25,Standard Class,CUS-1727,Consumer,West,Nevada,Technology,Printers,92.32,9,0.2,5.98
ORD-2023-02735,2021-04-21,2021-04-26,Second Class,CUS-5917,Consumer,East,Virginia,Furniture,Storage,529.9,9,0.0,83.2
ORD-2022-01778,2021-04-21,2021-04-25,Standard Class,CUS-4157,Corporate,East,New York,Technology,Copiers,120.94,1,0.0,32.46
ORD-2022-01800,2021-04-21,2021-04-27,Second Class,CUS-8377,Home Office,Central,Michigan,Furniture,Furnishings,218.92,4,0.2,-51.02
ORD-2024-04473,2021-04-21,2021-04-23,Standard Class,CUS-6376,Consumer,West,California,Technology,Printers,104.27,6,0.2,6.85
ORD-2021-00472,2021-04-22,2021-04-26,First Class,CUS-1170,Consumer,West,Nevada,Office Supplies,Labels,117.48,7,0.0,20.04
ORD-2024-04480,2021-04-22,2021-04-28,Standard Class,CUS-3877,Corporate,East,New Jersey,Technology,Monitors,189.48,5,0.1,40.79
ORD-2022-02258,2021-04-22,2021-04-26,Standard Class,CUS-1882,Consumer,West,California,Office Supplies,Art,35.96,5,0.2,-0.07
ORD-2024-04503,2021-04-23,2021-04-30,Standard Class,CUS-1044,Home Office,East,Pennsylvania,Furniture,Chairs,237.33,4,0.2,-57.33
ORD-2023-03854,2021-04-23,2021-04-30,First Class,CUS-6131,Corporate,Central,Indiana,Technology,Printers,342.28,8,0.0,76.72
ORD-2021-00825,2021-04-24,2021-04-26,Standard Class,CUS-1764,Consumer,West,Washington,Technology,Printers,340.53,5,0.2,18.63
ORD-2022-01755,2021-04-24,2021-04-27,Standard Class,CUS-7867,Home Office,Central,Ohio,Technology,Laptops,295.88,5,0.0,74.89
ORD-2021-00627,2021-04-24,2021-04-26,First Class,CUS-3528,Home Office,West,Washington,Technology,Printers,410.16,8,0.3,-19.5
ORD-2024-03976,2021-04-24,2021-04-26,Standard Class,CUS-2111,Corporate,West,Washington,Technology,Copiers,295.56,1,0.4,-55.9
ORD-2023-03480,2021-04-24,2021-04-26,Standard Class,CUS-6288,Corporate,East,Pennsylvania,Technology,Accessories,196.75,9,0.1,23.55
ORD-2022-02587,2021-04-25,2021-04-30,Standard Class,CUS-7742,Corporate,West,California,Furniture,Storage,242.03,6,0.0,48.86
ORD-2023-03109,2021-04-25,2021-04-28,First Class,CUS-7809,Corporate,South,Tennessee,Office Supplies,Labels,42.61,6,0.4,-13.63
ORD-2022-01772,2021-04-25,2021-04-29,Standard Class,CUS-7064,Corporate,Central,Michigan,Furniture,Bookcases,291.6,3,0.0,29.12
ORD-2021-00561,2021-04-25,2021-05-01,First Class,CUS-8930,Consumer,West,California,Office Supplies,Art,76.96,4,0.2,0.72
ORD-2021-01038,2021-04-26,2021-05-03,Standard Class,CUS-1602,Consumer,East,North Carolina,Technology,Copiers,210.14,3,0.0,62.97
ORD-2023-02604,2021-04-26,2021-04-28,Standard Class,CUS-8185,Consumer,West,Washington,Technology,Accessories,505.49,9,0.0,156.19
ORD-2021-01231,2021-04-27,2021-04-30,Standard Class,CUS-3083,Corporate,Central,Indiana,Office Supplies,Paper,50.17,9,0.3,-8.85
ORD-2021-01006,2021-04-27,2021-05-04,Standard Class,CUS-5954,Home Office,South,South Carolina,Technology,Copiers,133.35,6,0.0,18.96
ORD-2023-03630,2021-04-27,2021-05-03,Standard Class,CUS-4844,Corporate,West,Arizona,Technology,Accessories,42.73,4,0.1,8.21
ORD-2022-01595,2021-04-27,2021-04-29,Standard Class,CUS-7527,Home Office,Central,Indiana,Office Supplies,Art,175.81,3,0.0,34.83
ORD-2024-05173,2021-04-27,2021-05-04,Standard Class,CUS-4798,Home Office,West,Arizona,Office Supplies,Paper,106.94,9,0.4,-33.07
ORD-2021-01246,2021-04-27,2021-04-29,Standard Class,CUS-7489,Consumer,Central,Texas,Technology,Laptops,257.02,3,0.1,15.4
ORD-2022-02455,2021-04-28,2021-05-05,Second Class,CUS-2725,Consumer,East,New Jersey,Technology,Laptops,140.87,8,0.2,0.32
ORD-2024-04681,2021-05-01,2021-05-03,Standard Class,CUS-5016,Corporate,West,Colorado,Furniture,Tables,143.02,9,0.1,-12.95
ORD-2021-00272,2021-05-01,2021-05-06,First Class,CUS-4238,Consumer,West,Washington,Technology,Phones,136.09,3,0.2,2.2
ORD-2024-04496,2021-05-01,2021-05-08,Standard Class,CUS-2281,Home Office,East,Virginia,Office Supplies,Art,43.61,2,0.0,5.61
ORD-2022-01865,2021-05-02,2021-05-04,First Class,CUS-7343,Corporate,South,Louisiana,Office Supplies,Labels,189.31,2,0.0,27.42
ORD-2024-04165,2021-05-03,2021-05-05,Second Class,CUS-4261,Home Office,West,California,Technology,Laptops,1128.36,7,0.0,258.03
ORD-2024-04746,2021-05-03,2021-05-06,Standard Class,CUS-6849,Corporate,East,Pennsylvania,Office Supplies,Labels,61.59,9,0.4,-15.02
ORD-2022-01560,2021-05-03,2021-05-06,Standard Class,CUS-9979,Corporate,South,South Carolina,Technology,Laptops,199.52,1,0.2,0.25
ORD-2024-04774,2021-05-03,2021-05-09,Standard Class,CUS-3476,Corporate,West,Nevada,Furniture,Tables,348.29,4,0.0,28.66
ORD-2024-04726,2021-05-03,2021-05-07,First Class,CUS-6255,Consumer,South,Florida,Office Supplies,Paper,186.17,6,0.3,-39.36
ORD-2022-01484,2021-05-04,2021-05-11,Standard Class,CUS-1294,Home Office,Central,Indiana,Furniture,Bookcases,244.85,5,0.0,30.86
ORD-2023-03297,2021-05-04,2021-05-08,Standard Class,CUS-6887,Home Office,East,Pennsylvania,Office Supplies,Supplies,52.68,2,0.2,0.51
ORD-2024-04132,2021-05-04,2021-05-10,Standard Class,CUS-6956,Consumer,East,North Carolina,Technology,Copiers,319.69,6,0.3,-25.19
ORD-2021-01003,2021-05-05,2021-05-09,Standard Class,CUS-1415,Consumer,West,California,Technology,Laptops,100.63,3,0.0,27.34
ORD-2022-02066,2021-05-05,2021-05-11,Second Class,CUS-9384,Consumer,East,Massachusetts,Technology,Copiers,314.79,3,0.0,97.55
ORD-2023-03640,2021-05-06,2021-05-13,Standard Class,CUS-4521,Corporate,West,Nevada,Furniture,Storage,601.19,2,0.2,-163.62
ORD-2021-01244,2021-05-06,2021-05-13,First Class,CUS-1218,Corporate,East,New Jersey,Technology,Copiers,863.07,1,0.4,-126.07
ORD-2021-00041,2021-05-06,2021-05-13,Standard Class,CUS-9618,Consumer,South,Florida,Technology,Copiers,144.88,1,0.0,29.51
ORD-2024-04317,2021-05-06,2021-05-11,Standard Class,CUS-5251,Home Office,South,Georgia,Office Supplies,Labels,86.99,8,0.1,-1.56
ORD-2022-01850,2021-05-06,2021-05-12,First Class,CUS-6677,Consumer,West,Washington,Office Supplies,Paper,110.39,9,0.4,-34.7
ORD-2024-04272,2021-05-07,2021-05-14,Standard Class,CUS-8578,Corporate,South,Georgia,Furniture,Furnishings,573.37,9,0.2,-158.13
ORD-2022-02141,2021-05-07,2021-05-13,Standard Class,CUS-8605,Corporate,East,New Jersey,Technology,Printers,300.02,4,0.0,61.6
ORD-2023-02750,2021-05-07,2021-05-13,Standard Class,CUS-2932,Consumer,West,Washington,Office Supplies,Envelopes,73.98,1,0.0,18.79
ORD-2021-01112,2021-05-08,2021-05-12,Standard Class,CUS-6338,Consumer,Central,Illinois,Furniture,Bookcases,778.49,1,0.0,81.07
ORD-2021-01224,2021-05-08,2021-05-10,Second Class,CUS-7085,Consumer,West,Nevada,Office Supplies,Binders,49.26,6,0.2,-1.39
ORD-2023-03051,2021-05-09,2021-05-13,Standard Class,CUS-1379,Corporate,West,Oregon,Furniture,Furnishings,491.32,1,0.0,21.39
ORD-2024-04482,2021-05-09,2021-05-14,Standard Class,CUS-7289,Corporate,South,Louisiana,Office Supplies,Fasteners,94.39,9,0.2,-6.24
ORD-2024-04733,2021-05-09,2021-05-15,Second Class,CUS-1868,Consumer,West,California,Furniture,Storage,248.11,9,0.0,31.57
ORD-2022-01935,2021-05-10,2021-05-12,Standard Class,CUS-1034,Corporate,West,Oregon,Furniture,Furnishings,326.54,1,0.2,-68.34
ORD-2024-04059,2021-05-10,2021-05-13,Standard Class,CUS-7056,Consumer,South,South Carolina,Furniture,Bookcases,243.17,3,0.0,20.89
ORD-2023-03852,2021-05-10,2021-05-14,Standard Class,CUS-9053,Corporate,East,North Carolina,Furniture,Bookcases,170.24,8,0.2,-49.52
ORD-2022-01814,2021-05-11,2021-05-18,Second Class,CUS-6730,Corporate,South,Florida,Technology,Monitors,196.82,2,0.0,40.9
ORD-2023-02613,2021-05-11,2021-05-17,Standard Class,CUS-8669,Consumer,Central,Missouri,Furniture,Tables,225.91,6,0.0,12.86
ORD-2021-00351,2021-05-11,2021-05-17,Same Day,CUS-3389,Consumer,West,Arizona,Furniture,Chairs,458.37,4,0.0,43.61
ORD-2022-02464,2021-05-12,2021-05-18,Standard Class,CUS-8215,Corporate,West,Washington,Technology,Accessories,200.89,3,0.0,51.62
ORD-2022-01954,2021-05-12,2021-05-18,Standard Class,CUS-7668,Consumer,South,Alabama,Furniture,Bookcases,273.88,4,0.0,13.45
ORD-2023-02912,2021-05-13,2021-05-16,Second Class,CUS-3314,Home Office,East,New York,Furniture,Furnishings,953.52,5,0.0,124.81
ORD-2021-01099,2021-05-13,2021-05-18,First Class,CUS-9233,Home Office,West,Colorado,Technology,Laptops,387.59,4,0.4,-102.16
ORD-2023-02898,2021-05-14,2021-05-18,Second Class,CUS-6587,Home Office,Central,Illinois,Office Supplies,Paper,43.52,8,0.0,5.51
ORD-2021-00458,2021-05-14,2021-05-17,Standard Class,CUS-6488,Corporate,South,Florida,Office Supplies,Paper,44.81,1,0.0,4.42
ORD-2022-01761,2021-05-15,2021-05-20,Standard Class,CUS-8132,Consumer,West,Washington,Technology,Printers,114.35,1,0.0,40.29
ORD-2023-03895,2021-05-15,2021-05-22,Standard Class,CUS-4968,Consumer,Central,Indiana,Office Supplies,Envelopes,18.86,2,0.1,1.01
ORD-2021-01123,2021-05-16,2021-05-19,First Class,CUS-6623,Consumer,West,Colorado,Furniture,Chairs,411.9,1,0.0,67.0
ORD-2024-04937,2021-05-16,2021-05-18,Standard Class,CUS-9736,Consumer,Central,Michigan,Office Supplies,Paper,28.93,7,0.2,-2.92
ORD-2023-03859,2021-05-17,2021-05-23,Standard Class,CUS-4661,Consumer,West,Washington,Office Supplies,Art,78.16,6,0.2,-2.0
ORD-2022-01361,2021-05-17,2021-05-24,Standard Class,CUS-4846,Corporate,East,Pennsylvania,Office Supplies,Binders,86.53,5,0.1,4.9
ORD-2024-05065,2021-05-18,2021-05-20,First Class,CUS-7623,Home Office,East,New Jersey,Office Supplies,Paper,57.35,9,0.0,10.12
ORD-2023-03601,2021-05-18,2021-05-23,Standard Class,CUS-2961,Corporate,West,Arizona,Furniture,Chairs,211.86,9,0.0,28.41
ORD-2021-01278,2021-05-18,2021-05-22,Same Day,CUS-4253,Consumer,South,Florida,Technology,Monitors,653.41,9,0.0,101.7
ORD-2024-04794,2021-05-19,2021-05-21,Standard Class,CUS-1356,Home Office,East,Virginia,Furniture,Tables,138.34,9,0.2,-39.57
ORD-2024-04574,2021-05-19,2021-05-25,Standard Class,CUS-6098,Corporate,South,South Carolina,Technology,Phones,296.43,9,0.0,55.27
ORD-2022-02484,2021-05-19,2021-05-24,Standard Class,CUS-6627,Home Office,South,Alabama,Technology,Monitors,371.18,3,0.0,81.04
ORD-2021-00732,2021-05-19,2021-05-21,Second Class,CUS-4458,Home Office,West,Nevada,Technology,Copiers,284.82,3,0.3,-27.78
ORD-2022-01571,2021-05-20,2021-05-25,Standard Class,CUS-6944,Corporate,Central,Ohio,Technology,Printers,236.97,6,0.2,2.17
ORD-2024-05194,2021-05-20,2021-05-26,Standard Class,CUS-7290,Consumer,South,South Carolina,Office Supplies,Labels,31.48,9,0.2,-3.1
ORD-2022-01909,2021-05-20,2021-05-27,Standard Class,CUS-4304,Consumer,South,Tennessee,Furniture,Storage,540.25,5,0.3,-253.57
ORD-2022-02474,2021-05-20,2021-05-25,Standard Class,CUS-5235,Consumer,East,North Carolina,Technology,Monitors,219.79,9,0.2,7.34
ORD-2023-02884,2021-05-22,2021-05-24,Second Class,CUS-7780,Corporate,East,Virginia,Office Supplies,Paper,186.16,2,0.2,-3.8
ORD-2022-02204,2021-05-22,2021-05-27,Standard Class,CUS-1007,Consumer,East,North Carolina,Technology,Accessories,892.92,5,0.0,232.87
ORD-2024-04211,2021-05-22,2021-05-25,Standard Class,CUS-4800,Home Office,East,New Jersey,Technology,Monitors,396.9,1,0.0,108.01
ORD-2023-03340,2021-05-23,2021-05-26,Second Class,CUS-4864,Consumer,East,Virginia,Furniture,Chairs,344.94,1,0.0,52.6
ORD-2024-05053,2021-05-23,2021-05-30,First Class,CUS-6013,Corporate,West,California,Technology,Accessories,722.02,8,0.1,136.62
ORD-2021-00848,2021-05-23,2021-05-27,Standard Class,CUS-5716,Consumer,West,Colorado,Furniture,Bookcases,371.88,5,0.4,-202.73
ORD-2022-02229,2021-05-23,2021-05-26,Standard Class,CUS-3255,Consumer,Central,Indiana,Furniture,Bookcases,205.07,6,0.0,9.49
ORD-2024-04375,2021-05-24,2021-05-30,Standard Class,CUS-5317,Consumer,West,California,Furniture,Storage,97.89,2,0.4,-60.77
ORD-2023-03266,2021-05-24,2021-05-27,Standard Class,CUS-2753,Consumer,West,Arizona,Office Supplies,Labels,43.69,2,0.2,-1.11
ORD-2021-00877,2021-05-24,2021-05-27,Standard Class,CUS-2996,Consumer,East,New York,Office Supplies,Art,38.58,2,0.4,-11.4
ORD-2021-00773,2021-05-24,2021-05-26,Standard Class,CUS-9869,Corporate,South,Alabama,Furniture,Tables,625.1,4,0.0,31.74
ORD-2023-02882,2021-05-25,2021-05-27,Standard Class,CUS-3814,Consumer,East,Massachusetts,Office Supplies,Supplies,52.75,2,0.0,10.06
ORD-2023-03769,2021-05-25,2021-05-30,Second Class,CUS-1961,Corporate,Central,Michigan,Furniture,Furnishings,203.58,9,0.0,22.31
ORD-2022-01704,2021-05-26,2021-05-31,Standard Class,CUS-8727,Home Office,East,New York,Furniture,Furnishings,177.74,2,0.1,-16.61
